Country Name,Supply Plan Bucket Description,L5 - Product,Review Status - Inventory,Review Status - Supply Plan,DataMeasure,Scenario,Period,Value
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected Inventory,S1,2026-10,0.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected Inventory,S1,2026-11,278327.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected Inventory,S1,2026-12,3781254.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected Inventory,S1,2027-01,3559581.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected Inventory,S1,2027-02,4706108.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected Inventory,S1,2027-03,4484435.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected Inventory,S1,2027-04,4262762.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected Inventory,S1,2027-05,4041089.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected Inventory,S1,2027-06,3819416.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected Inventory,S1,2027-07,3592866.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected Inventory,S1,2027-08,4784216.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected Inventory,S1,2027-09,4557666.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected Inventory,S1,2027-10,4331116.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected Inventory,S1,2027-11,4104566.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected Inventory,S1,2027-12,3878016.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected Inventory,S1,2028-01,3651466.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected Inventory,S1,2028-02,3424916.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected Inventory,S1,2028-03,3198366.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected Inventory,S1,2028-04,2971816.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected Inventory,S1,2028-05,2745266.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected Inventory,S1,2028-06,2518716.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected Inventory,S1,2028-07,2518716.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected Inventory,S1,2028-08,2518716.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected MOS,S1,2026-02,0.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected MOS,S1,2026-03,0.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected MOS,S1,2026-04,0.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected MOS,S1,2026-05,0.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected MOS,S1,2026-06,0.7
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected MOS,S1,2026-07,0.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected MOS,S1,2026-08,0.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected MOS,S1,2026-09,0.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected MOS,S1,2026-10,0.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected MOS,S1,2026-11,1.3
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected MOS,S1,2026-12,17.1
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected MOS,S1,2027-01,16.1
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected MOS,S1,2027-02,21.2
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected MOS,S1,2027-03,20.2
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected MOS,S1,2027-04,19.2
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected MOS,S1,2027-05,18.1
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected MOS,S1,2027-06,17.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected MOS,S1,2027-07,15.9
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected MOS,S1,2027-08,21.1
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected MOS,S1,2027-09,20.1
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected MOS,S1,2027-10,19.1
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected MOS,S1,2027-11,18.1
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected MOS,S1,2027-12,17.1
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected MOS,S1,2028-01,16.1
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected MOS,S1,2028-02,15.1
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected MOS,S1,2028-03,14.1
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected MOS,S1,2028-04,13.1
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected MOS,S1,2028-05,12.1
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected MOS,S1,2028-06,11.1
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Monthly Consumption,S2,2026-02,102643.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Monthly Consumption,S2,2026-03,95380.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Monthly Consumption,S2,2026-04,216901.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Monthly Consumption,S2,2026-05,216901.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Monthly Consumption,S2,2026-06,216901.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Monthly Consumption,S2,2026-07,221673.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Monthly Consumption,S2,2026-08,221673.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Monthly Consumption,S2,2026-09,221673.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Monthly Consumption,S2,2026-10,221673.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Monthly Consumption,S2,2026-11,221673.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Monthly Consumption,S2,2026-12,221673.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Monthly Consumption,S2,2027-01,221673.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Monthly Consumption,S2,2027-02,221673.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Monthly Consumption,S2,2027-03,221673.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Monthly Consumption,S2,2027-04,221673.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Monthly Consumption,S2,2027-05,221673.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Monthly Consumption,S2,2027-06,221673.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Monthly Consumption,S2,2027-07,226550.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Monthly Consumption,S2,2027-08,226550.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Monthly Consumption,S2,2027-09,226550.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Monthly Consumption,S2,2027-10,226550.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Monthly Consumption,S2,2027-11,226550.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Monthly Consumption,S2,2027-12,226550.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Monthly Consumption,S2,2028-01,226550.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Monthly Consumption,S2,2028-02,226550.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Monthly Consumption,S2,2028-03,226550.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Monthly Consumption,S2,2028-04,226550.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Monthly Consumption,S2,2028-05,226550.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Monthly Consumption,S2,2028-06,226550.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected Supplies,S2,2026-02,1515005.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected Supplies,S2,2026-03,1405595.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected Supplies,S2,2026-08,1405679.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected Supplies,S2,2027-04,1405691.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected Supplies,S2,2027-10,1372689.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected Inventory,S2,2026-02,0.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected Inventory,S2,2026-03,0.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected Inventory,S2,2026-04,0.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected Inventory,S2,2026-05,0.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected Inventory,S2,2026-06,150029.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected Inventory,S2,2026-07,0.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected Inventory,S2,2026-08,1184006.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected Inventory,S2,2026-09,962333.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected Inventory,S2,2026-10,740660.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected Inventory,S2,2026-11,518987.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected Inventory,S2,2026-12,297314.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected Inventory,S2,2027-01,75641.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected Inventory,S2,2027-02,0.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected Inventory,S2,2027-03,0.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected Inventory,S2,2027-04,1184018.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected Inventory,S2,2027-05,962345.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected Inventory,S2,2027-06,740672.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected Inventory,S2,2027-07,514122.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected Inventory,S2,2027-08,287572.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected Inventory,S2,2027-09,61022.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected Inventory,S2,2027-10,1207161.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected Inventory,S2,2027-11,980611.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected Inventory,S2,2027-12,754061.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected Inventory,S2,2028-01,527511.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected Inventory,S2,2028-02,300961.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected Inventory,S2,2028-03,74411.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected Inventory,S2,2028-04,0.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected Inventory,S2,2028-05,0.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected Inventory,S2,2028-06,0.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected Inventory,S2,2028-07,0.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected Inventory,S2,2028-08,0.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected MOS,S2,2026-02,0.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected MOS,S2,2026-03,0.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected MOS,S2,2026-04,0.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected MOS,S2,2026-05,0.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected MOS,S2,2026-06,0.7
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected MOS,S2,2026-07,0.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected MOS,S2,2026-08,5.3
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected MOS,S2,2026-09,4.3
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected MOS,S2,2026-10,3.3
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected MOS,S2,2026-11,2.3
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected MOS,S2,2026-12,1.3
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected MOS,S2,2027-01,0.3
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected MOS,S2,2027-02,0.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected MOS,S2,2027-03,0.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected MOS,S2,2027-04,5.3
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected MOS,S2,2027-05,4.3
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected MOS,S2,2027-06,3.3
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected MOS,S2,2027-07,2.3
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected MOS,S2,2027-08,1.3
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected MOS,S2,2027-09,0.3
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected MOS,S2,2027-10,5.3
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected MOS,S2,2027-11,4.3
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected MOS,S2,2027-12,3.3
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected MOS,S2,2028-01,2.3
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected MOS,S2,2028-02,1.3
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected MOS,S2,2028-03,0.3
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected MOS,S2,2028-04,0.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Ready to Use Approved,Ready to Use Approved,Projected MOS,S2,2028-05,0.0
